Données Plateforme PICASSO du 31/12/2025
Heure de début;Heure de fin;Besoin en aFRR hausse exprimé par RTE (en MW);Besoin en aFRR baisse exprimé par RTE (en MW);Volume d'aFRR à la hausse activé pour la France (en MW);Volume d'aFRR à la baisse activé pour la France (en MW);Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh);Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh);Volume d'aFRR à la hausse activé en France (en MW);Volume d'aFRR à la baisse activé en France (en MW)
29/11/2025 15:30;29/11/2025 15:45;618;0;135;0;60.96;60.96;135;0
29/11/2025 15:45;29/11/2025 16:00;831;0;142;0;60.96;60.96;142;0
29/11/2025 16:00;29/11/2025 16:15;618;0;255;0;62.77;62.77;255;0
29/11/2025 16:15;29/11/2025 16:30;588;0;76;0;62.77;62.77;76;0
29/11/2025 16:30;29/11/2025 16:45;146;26;13;5;80.67;80.67;13;5
29/11/2025 16:45;29/11/2025 17:00;438;0;1;0;80.67;80.67;1;0
29/11/2025 17:00;29/11/2025 17:15;69;129;0;65;76.12;76.12;0;65
29/11/2025 17:15;29/11/2025 17:30;0;329;0;161;76.12;76.12;0;161
29/11/2025 17:30;29/11/2025 17:45;0;340;0;198;92.38;92.38;0;198
29/11/2025 17:45;29/11/2025 18:00;0;594;0;304;92.38;92.38;0;304
29/11/2025 18:00;29/11/2025 18:15;0;563;0;321;90.02;90.02;0;321
29/11/2025 18:15;29/11/2025 18:30;29;94;0;94;90.02;90.02;0;94
29/11/2025 18:30;29/11/2025 18:45;305;0;27;0;92.16;92.16;27;0
29/11/2025 18:45;29/11/2025 19:00;194;13;155;4;89.75;96.90;209;0
29/11/2025 19:00;29/11/2025 19:15;433;0;333;2;91.95;96.90;378;0
29/11/2025 19:15;29/11/2025 19:30;617;0;320;0;84.35;97.00;275;0
29/11/2025 19:30;29/11/2025 19:45;523;0;505;5;78.80;89.05;412;1
29/11/2025 19:45;29/11/2025 20:00;271;11;173;60;50.66;90.48;12;93
29/11/2025 20:00;29/11/2025 20:15;739;0;160;66;70.56;82.30;28;81
29/11/2025 20:15;29/11/2025 20:30;169;25;93;29;50.08;78.24;0;263
29/11/2025 20:30;29/11/2025 20:45;112;32;134;92;51.63;89.59;0;249
29/11/2025 20:45;29/11/2025 21:00;2;237;1;214;4.90;83.44;0;317
29/11/2025 21:00;29/11/2025 21:15;678;2;286;62;82.41;91.03;169;59
29/11/2025 21:15;29/11/2025 21:30;278;0;102;56;61.04;86.75;81;36
29/11/2025 21:30;29/11/2025 21:45;379;0;268;54;75.84;86.36;156;28
29/11/2025 21:45;29/11/2025 22:00;171;24;158;11;71.40;75.11;140;2
29/11/2025 22:00;29/11/2025 22:15;522;7;283;28;77.78;92.14;198;16
29/11/2025 22:15;29/11/2025 22:30;82;75;85;57;54.50;96.35;78;3
29/11/2025 22:30;29/11/2025 22:45;269;7;170;61;82.44;96.90;278;0
29/11/2025 22:45;29/11/2025 23:00;51;60;81;13;59.54;88.76;94;29
29/11/2025 23:00;29/11/2025 23:15;75;21;32;95;58.69;75.66;0;125
29/11/2025 23:15;29/11/2025 23:30;0;327;72;87;58.51;71.93;56;27
29/11/2025 23:30;29/11/2025 23:45;0;381;58;18;47.75;68.18;0;56
29/11/2025 23:45;30/11/2025 00:00;0;854;0;320;20.00;73.09;0;268
30/11/2025 00:00;30/11/2025 00:15;0;547;23;286;44.74;63.59;44;176
30/11/2025 00:15;30/11/2025 00:30;0;975;0;662;39.92;60.97;0;415
30/11/2025 00:30;30/11/2025 00:45;0;616;21;496;20.00;77.49;0;461
30/11/2025 00:45;30/11/2025 01:00;0;1036;0;638;23.58;64.48;0;441
30/11/2025 01:00;30/11/2025 01:15;0;1120;0;921;28.46;31.50;0;756
30/11/2025 01:15;30/11/2025 01:30;2;265;74;352;29.34;71.55;0;354
30/11/2025 01:30;30/11/2025 01:45;3;174;69;112;54.30;77.69;0;281
30/11/2025 01:45;30/11/2025 02:00;0;709;0;673;22.35;44.82;0;619
30/11/2025 02:00;30/11/2025 02:15;355;8;242;220;27.15;67.14;108;124
30/11/2025 02:15;30/11/2025 02:30;126;56;66;131;15.00;67.23;15;77
30/11/2025 02:30;30/11/2025 02:45;414;1;300;2;60.80;77.31;230;0
30/11/2025 02:45;30/11/2025 03:00;11;87;49;135;42.81;59.28;56;28
30/11/2025 03:00;30/11/2025 03:15;3;209;12;75;38.17;56.70;51;21
30/11/2025 03:15;30/11/2025 03:30;0;428;2;187;52.44;57.23;2;193
30/11/2025 03:30;30/11/2025 03:45;0;394;0;308;20.00;55.94;0;317
30/11/2025 03:45;30/11/2025 04:00;12;146;25;82;20.00;57.53;0;255
30/11/2025 04:00;30/11/2025 04:15;91;84;8;147;11.16;65.21;0;206
30/11/2025 04:15;30/11/2025 04:30;416;0;65;17;37.87;75.86;19;38
30/11/2025 04:30;30/11/2025 04:45;518;0;10;15;48.00;74.48;0;62
30/11/2025 04:45;30/11/2025 05:00;369;0;28;2;20.00;73.28;0;142
30/11/2025 05:00;30/11/2025 05:15;619;0;39;65;3.39;72.90;0;173
30/11/2025 05:15;30/11/2025 05:30;206;75;22;16;3.39;29.55;0;237
30/11/2025 05:30;30/11/2025 05:45;0;354;0;207;3.39;17.75;0;552
30/11/2025 05:45;30/11/2025 06:00;0;817;0;767;3.39;-4.02;0;596
30/11/2025 06:00;30/11/2025 06:15;0;314;0;469;3.30;23.77;0;399
30/11/2025 06:15;30/11/2025 06:30;1;291;0;255;3.30;29.22;0;325
30/11/2025 06:30;30/11/2025 06:45;130;16;48;120;29.76;51.48;82;49
30/11/2025 06:45;30/11/2025 07:00;311;0;61;3;34.55;68.69;31;25
30/11/2025 07:00;30/11/2025 07:15;160;4;5;28;42.82;62.05;0;87
30/11/2025 07:15;30/11/2025 07:30;132;3;25;38;38.79;65.63;0;195
30/11/2025 07:30;30/11/2025 07:45;557;0;84;12;31.77;75.73;1;49
30/11/2025 07:45;30/11/2025 08:00;355;10;20;22;40.64;77.63;0;31
30/11/2025 08:00;30/11/2025 08:15;339;1;124;20;74.90;53.07;242;2
30/11/2025 08:15;30/11/2025 08:30;42;45;103;13;41.62;48.49;133;0
30/11/2025 08:30;30/11/2025 08:45;63;60;19;42;32.79;67.16;32;18
30/11/2025 08:45;30/11/2025 09:00;323;0;36;3;39.65;55.54;52;0
30/11/2025 09:00;30/11/2025 09:15;649;0;428;32;104.42;86.00;373;0
30/11/2025 09:15;30/11/2025 09:30;656;0;484;0;77.21;86.00;473;0
30/11/2025 09:30;30/11/2025 09:45;685;0;169;0;48.89;71.04;117;0
30/11/2025 09:45;30/11/2025 10:00;798;0;159;0;65.43;78.80;160;0
30/11/2025 10:00;30/11/2025 10:15;662;0;456;0;100.71;89.00;452;0
30/11/2025 10:15;30/11/2025 10:30;726;0;463;0;81.45;89.00;356;0
30/11/2025 10:30;30/11/2025 10:45;690;0;261;0;65.67;89.00;158;0
30/11/2025 10:45;30/11/2025 11:00;254;5;114;8;55.28;42.73;17;153
30/11/2025 11:00;30/11/2025 11:15;157;6;177;39;55.60;56.56;0;339
30/11/2025 11:15;30/11/2025 11:30;22;156;194;53;55.60;-12.13;0;548
30/11/2025 11:30;30/11/2025 11:45;0;567;1;503;63.90;-18.16;0;727
30/11/2025 11:45;30/11/2025 12:00;0;884;0;1583;63.90;-33.73;0;705
30/11/2025 12:00;30/11/2025 12:15;0;400;0;362;39.32;63.43;0;250
30/11/2025 12:15;30/11/2025 12:30;0;814;0;393;29.34;54.73;0;370
30/11/2025 12:30;30/11/2025 12:45;30;112;4;312;59.83;66.98;5;198
30/11/2025 12:45;30/11/2025 13:00;0;513;8;373;43.76;48.41;11;278
30/11/2025 13:00;30/11/2025 13:15;0;542;0;379;3.52;54.98;0;324
30/11/2025 13:15;30/11/2025 13:30;0;812;0;739;3.52;15.05;0;779
30/11/2025 13:30;30/11/2025 13:45;2;371;0;451;3.52;43.65;0;388
30/11/2025 13:45;30/11/2025 14:00;0;821;0;839;3.52;6.29;0;755
30/11/2025 14:00;30/11/2025 14:15;216;7;98;163;58.95;48.60;141;87
30/11/2025 14:15;30/11/2025 14:30;269;0;83;9;55.47;78.80;256;0
30/11/2025 14:30;30/11/2025 14:45;418;0;336;0;87.55;78.80;425;0
30/11/2025 14:45;30/11/2025 15:00;743;0;579;0;116.74;78.80;505;0
30/11/2025 15:00;30/11/2025 15:15;478;0;360;80;75.71;64.94;180;68
30/11/2025 15:15;30/11/2025 15:30;172;3;39;66;41.01;87.94;0;60
30/11/2025 15:30;30/11/2025 15:45;43;111;7;108;50.79;71.41;0;98
30/11/2025 15:45;30/11/2025 16:00;79;25;21;52;66.37;79.00;0;113
30/11/2025 16:00;30/11/2025 16:15;380;2;242;12;41.91;76.79;228;0
30/11/2025 16:15;30/11/2025 16:30;585;0;162;0;61.79;83.78;149;0
30/11/2025 16:30;30/11/2025 16:45;313;3;329;99;46.51;75.07;167;82
30/11/2025 16:45;30/11/2025 17:00;396;0;30;71;58.94;89.11;169;3
30/11/2025 17:00;30/11/2025 17:15;216;48;334;10;78.97;98.81;379;5
30/11/2025 17:15;30/11/2025 17:30;23;415;61;277;55.60;62.89;0;429
30/11/2025 17:30;30/11/2025 17:45;7;362;10;443;20.00;65.61;0;551
30/11/2025 17:45;30/11/2025 18:00;178;21;52;99;52.15;75.35;1;213
30/11/2025 18:00;30/11/2025 18:15;361;0;126;1;65.33;75.53;51;0
30/11/2025 18:15;30/11/2025 18:30;759;0;489;0;90.85;110.60;423;0
30/11/2025 18:30;30/11/2025 18:45;647;0;490;0;89.37;110.60;486;0
30/11/2025 18:45;30/11/2025 19:00;193;6;190;0;75.34;110.70;269;0
30/11/2025 19:00;30/11/2025 19:15;6;108;15;48;64.67;67.83;100;0
30/11/2025 19:15;30/11/2025 19:30;1;347;31;28;64.21;75.32;70;3
30/11/2025 19:30;30/11/2025 19:45;0;416;27;125;58.45;83.10;41;37
30/11/2025 19:45;30/11/2025 20:00;0;959;6;450;55.71;72.13;0;416
30/11/2025 20:00;30/11/2025 20:15;0;1007;0;737;55.60;68.96;0;543
30/11/2025 20:15;30/11/2025 20:30;0;734;0;409;29.34;78.61;0;330
30/11/2025 20:30;30/11/2025 20:45;0;484;37;448;57.02;100.70;31;231
30/11/2025 20:45;30/11/2025 21:00;0;896;2;664;55.49;59.42;0;605
30/11/2025 21:00;30/11/2025 21:15;97;80;107;254;30.17;72.32;0;358
30/11/2025 21:15;30/11/2025 21:30;0;372;5;332;5.02;73.54;0;425
30/11/2025 21:30;30/11/2025 21:45;0;812;0;705;5.02;20.14;0;728
30/11/2025 21:45;30/11/2025 22:00;0;987;0;1061;29.79;-2.66;0;920
30/11/2025 22:00;30/11/2025 22:15;27;109;34;99;36.08;63.12;34;67
30/11/2025 22:15;30/11/2025 22:30;0;455;0;476;4.88;79.87;0;412
30/11/2025 22:30;30/11/2025 22:45;346;6;107;88;68.58;54.69;172;8
30/11/2025 22:45;30/11/2025 23:00;4;214;22;204;46.94;77.85;41;70
30/11/2025 23:00;30/11/2025 23:15;13;115;22;164;49.91;63.32;22;86
30/11/2025 23:15;30/11/2025 23:30;12;271;15;135;58.40;63.93;0;288
30/11/2025 23:30;30/11/2025 23:45;635;3;80;95;48.25;73.58;14;76
30/11/2025 23:45;01/12/2025 00:00;233;29;104;54;57.88;58.55;0;283
01/12/2025 00:00;01/12/2025 00:15;50;36;54;22;26.24;80.07;0;216
01/12/2025 00:15;01/12/2025 00:30;242;0;91;104;50.95;78.62;0;219
01/12/2025 00:30;01/12/2025 00:45;452;0;247;30;56.89;90.31;130;20
01/12/2025 00:45;01/12/2025 01:00;12;111;67;53;42.53;75.48;13;108
01/12/2025 01:00;01/12/2025 01:15;648;0;399;19;84.32;85.60;354;43
01/12/2025 01:15;01/12/2025 01:30;186;4;260;13;57.23;88.50;353;4
01/12/2025 01:30;01/12/2025 01:45;171;42;159;92;39.79;78.48;218;9
01/12/2025 01:45;01/12/2025 02:00;0;558;1;392;20.00;48.53;0;321
01/12/2025 02:00;01/12/2025 02:15;75;89;7;70;20.00;74.36;0;201
01/12/2025 02:15;01/12/2025 02:30;60;24;52;23;35.19;78.37;23;33
01/12/2025 02:30;01/12/2025 02:45;342;0;71;10;55.25;70.51;3;36
01/12/2025 02:45;01/12/2025 03:00;460;6;24;59;28.65;69.05;6;77
01/12/2025 03:00;01/12/2025 03:15;1230;0;194;0;56.41;77.80;148;0
01/12/2025 03:15;01/12/2025 03:30;1628;0;471;0;67.39;77.80;382;0
01/12/2025 03:30;01/12/2025 03:45;1282;0;154;0;28.53;82.50;115;0
01/12/2025 03:45;01/12/2025 04:00;1198;0;144;0;41.89;66.00;85;9
01/12/2025 04:00;01/12/2025 04:15;1791;0;570;4;116.88;66.00;416;4
01/12/2025 04:15;01/12/2025 04:30;1668;0;683;0;84.03;66.00;598;0
01/12/2025 04:30;01/12/2025 04:45;1785;0;821;0;102.34;77.80;629;0
01/12/2025 04:45;01/12/2025 05:00;1504;0;406;5;59.51;71.73;275;4
01/12/2025 05:00;01/12/2025 05:15;1734;0;585;0;135.18;68.57;361;0
01/12/2025 05:15;01/12/2025 05:30;1435;0;955;0;102.35;97.00;621;0
01/12/2025 05:30;01/12/2025 05:45;864;0;309;0;62.29;97.00;271;0
01/12/2025 05:45;01/12/2025 06:00;364;0;227;49;63.01;61.47;216;0
01/12/2025 06:00;01/12/2025 06:15;467;0;355;0;75.78;97.00;424;0
01/12/2025 06:15;01/12/2025 06:30;629;0;516;0;83.70;97.00;476;0
01/12/2025 06:30;01/12/2025 06:45;742;0;730;0;105.08;97.00;663;0
01/12/2025 06:45;01/12/2025 07:00;262;47;431;42;76.37;83.57;446;0
01/12/2025 07:00;01/12/2025 07:15;16;132;31;104;43.56;80.38;12;93
01/12/2025 07:15;01/12/2025 07:30;15;119;15;124;65.18;64.21;126;13
01/12/2025 07:30;01/12/2025 07:45;9;137;23;207;17.74;76.09;41;116
01/12/2025 07:45;01/12/2025 08:00;201;2;89;3;22.24;96.60;89;0
01/12/2025 08:00;01/12/2025 08:15;222;0;51;14;62.03;81.09;29;30
01/12/2025 08:15;01/12/2025 08:30;343;0;25;6;43.34;81.05;76;0
01/12/2025 08:30;01/12/2025 08:45;635;0;151;3;56.27;92.91;115;0
01/12/2025 08:45;01/12/2025 09:00;189;48;80;17;53.15;77.67;3;103
01/12/2025 09:00;01/12/2025 09:15;0;235;1;103;5.90;84.49;0;243
01/12/2025 09:15;01/12/2025 09:30;0;437;0;269;5.90;57.16;0;291
01/12/2025 09:30;01/12/2025 09:45;0;635;0;568;5.90;0.42;0;589
01/12/2025 09:45;01/12/2025 10:00;0;1014;0;834;5.90;-90.27;0;801
01/12/2025 10:00;01/12/2025 10:15;0;1148;0;1085;0.00;-30.99;0;928
01/12/2025 10:15;01/12/2025 10:30;0;1095;0;905;0.00;-73.30;0;729
01/12/2025 10:30;01/12/2025 10:45;0;971;0;783;0.00;-19.22;0;636
01/12/2025 10:45;01/12/2025 11:00;0;546;5;507;54.65;11.49;0;542
01/12/2025 11:00;01/12/2025 11:15;0;513;34;115;163.80;39.05;0;162
01/12/2025 11:15;01/12/2025 11:30;0;513;51;93;70.79;39.05;0;162
01/12/2025 11:30;01/12/2025 11:45;0;513;9;93;20.07;39.05;0;162
01/12/2025 11:45;01/12/2025 12:00;14;171;7;94;30.51;39.12;0;162
01/12/2025 12:00;01/12/2025 12:15;395;0;247;6;39.05;74.78;272;0
01/12/2025 12:15;01/12/2025 12:30;256;0;172;78;0.00;72.54;199;0
01/12/2025 12:30;01/12/2025 12:45;167;0;10;67;12.81;79.94;84;0
01/12/2025 12:45;01/12/2025 13:00;137;0;69;4;21.26;29.81;3;0
01/12/2025 13:00;01/12/2025 13:15;0;521;13;312;39.05;16.73;0;376
01/12/2025 13:15;01/12/2025 13:30;0;891;0;724;0.00;12.79;0;670
01/12/2025 13:30;01/12/2025 13:45;0;509;0;527;0.00;19.60;0;398
01/12/2025 13:45;01/12/2025 14:00;0;404;0;288;0.00;25.54;0;243
01/12/2025 14:00;01/12/2025 14:15;11;75;10;108;10.74;49.80;0;298
01/12/2025 14:15;01/12/2025 14:30;30;33;10;80;37.82;54.38;184;11
01/12/2025 14:30;01/12/2025 14:45;20;72;15;26;35.89;93.30;197;0
01/12/2025 14:45;01/12/2025 15:00;57;33;12;64;40.73;46.65;255;0
01/12/2025 15:00;01/12/2025 15:15;280;0;155;58;48.00;83.69;237;0
01/12/2025 15:15;01/12/2025 15:30;470;0;416;0;77.67;93.30;419;0
01/12/2025 15:30;01/12/2025 15:45;912;0;571;0;95.06;93.30;496;0
01/12/2025 15:45;01/12/2025 16:00;1061;0;729;0;96.83;93.30;483;0
01/12/2025 16:00;01/12/2025 16:15;1043;0;558;0;108.00;97.00;474;0
01/12/2025 16:15;01/12/2025 16:30;874;0;619;0;125.43;97.00;693;0
01/12/2025 16:30;01/12/2025 16:45;363;0;430;34;66.02;63.58;313;6
01/12/2025 16:45;01/12/2025 17:00;921;0;551;0;93.50;100.01;489;0
01/12/2025 17:00;01/12/2025 17:15;1273;0;655;0;76.63;96.90;521;0
01/12/2025 17:15;01/12/2025 17:30;594;0;48;6;50.02;50.31;34;8
01/12/2025 17:30;01/12/2025 17:45;152;2;6;5;48.04;64.90;1;20
01/12/2025 17:45;01/12/2025 18:00;223;0;14;8;59.51;79.91;0;38
01/12/2025 18:00;01/12/2025 18:15;114;102;140;70;56.70;90.15;4;164
01/12/2025 18:15;01/12/2025 18:30;40;114;5;139;69.95;97.24;48;83
01/12/2025 18:30;01/12/2025 18:45;95;16;70;239;67.57;111.47;247;0
01/12/2025 18:45;01/12/2025 19:00;143;8;231;3;88.17;97.07;212;1
01/12/2025 19:00;01/12/2025 19:15;53;74;158;30;74.52;97.67;89;25
01/12/2025 19:15;01/12/2025 19:30;0;718;10;490;43.90;69.95;0;480
01/12/2025 19:30;01/12/2025 19:45;0;1107;0;856;0.00;66.51;0;688
01/12/2025 19:45;01/12/2025 20:00;0;1225;0;974;0.00;54.30;0;751
01/12/2025 20:00;01/12/2025 20:15;0;937;0;837;4.92;82.11;0;558
01/12/2025 20:15;01/12/2025 20:30;356;24;74;59;66.99;102.69;51;29
01/12/2025 20:30;01/12/2025 20:45;944;0;317;0;73.98;82.27;234;0
01/12/2025 20:45;01/12/2025 21:00;325;0;91;4;55.41;84.36;62;1
01/12/2025 21:00;01/12/2025 21:15;251;19;101;1;65.02;86.51;85;3
01/12/2025 21:15;01/12/2025 21:30;256;1;241;98;82.69;75.91;180;30
01/12/2025 21:30;01/12/2025 21:45;400;0;26;69;57.51;69.59;19;74
01/12/2025 21:45;01/12/2025 22:00;452;0;30;33;47.98;59.80;2;101
01/12/2025 22:00;01/12/2025 22:15;927;0;161;78;60.05;66.59;85;97
01/12/2025 22:15;01/12/2025 22:30;128;306;52;205;20.00;26.97;0;372
01/12/2025 22:30;01/12/2025 22:45;11;187;125;391;55.68;73.42;39;285
01/12/2025 22:45;01/12/2025 23:00;0;642;0;479;20.00;63.90;0;379
01/12/2025 23:00;01/12/2025 23:15;0;853;11;737;29.67;60.31;0;507
01/12/2025 23:15;01/12/2025 23:30;0;919;0;827;20.00;58.72;0;621
01/12/2025 23:30;01/12/2025 23:45;17;242;133;331;50.35;79.39;37;231
01/12/2025 23:45;02/12/2025 00:00;0;835;13;369;37.18;72.11;0;265
02/12/2025 00:00;02/12/2025 00:15;329;47;28;88;35.91;74.16;28;70
02/12/2025 00:15;02/12/2025 00:30;284;31;290;38;61.38;89.24;291;16
02/12/2025 00:30;02/12/2025 00:45;0;342;4;220;24.26;81.18;0;179
02/12/2025 00:45;02/12/2025 01:00;0;605;0;492;20.00;69.56;0;415
02/12/2025 01:00;02/12/2025 01:15;9;184;1;158;20.00;80.98;0;228
02/12/2025 01:15;02/12/2025 01:30;0;1011;0;674;20.00;28.74;0;563
02/12/2025 01:30;02/12/2025 01:45;0;609;0;536;20.00;60.32;0;406
02/12/2025 01:45;02/12/2025 02:00;0;1053;0;738;20.00;30.22;0;568
02/12/2025 02:00;02/12/2025 02:15;83;37;135;198;57.97;80.27;118;133
02/12/2025 02:15;02/12/2025 02:30;396;3;242;16;77.24;50.30;165;24
02/12/2025 02:30;02/12/2025 02:45;815;0;291;0;55.64;47.40;235;0
02/12/2025 02:45;02/12/2025 03:00;280;17;51;53;54.49;48.40;3;121
02/12/2025 03:00;02/12/2025 03:15;55;23;32;55;34.77;75.88;15;84
02/12/2025 03:15;02/12/2025 03:30;33;62;28;100;29.90;72.45;5;178
02/12/2025 03:30;02/12/2025 03:45;20;68;99;58;51.42;67.87;177;19
02/12/2025 03:45;02/12/2025 04:00;0;382;0;239;51.00;66.75;0;224
02/12/2025 04:00;02/12/2025 04:15;620;0;34;32;42.97;68.38;32;26
02/12/2025 04:15;02/12/2025 04:30;618;0;64;0;30.58;76.90;56;0
02/12/2025 04:30;02/12/2025 04:45;257;0;32;30;55.48;72.98;5;113
02/12/2025 04:45;02/12/2025 05:00;159;1;17;9;39.68;75.74;7;33
02/12/2025 05:00;02/12/2025 05:15;720;1;464;4;84.76;82.46;326;3
02/12/2025 05:15;02/12/2025 05:30;62;207;281;245;39.86;64.68;85;265
02/12/2025 05:30;02/12/2025 05:45;283;3;14;16;47.27;59.85;12;16
02/12/2025 05:45;02/12/2025 06:00;64;486;10;323;39.20;75.82;1;246
02/12/2025 06:00;02/12/2025 06:15;0;1140;0;624;0.00;11.88;0;439
02/12/2025 06:15;02/12/2025 06:30;0;554;0;239;0.00;88.02;0;224
02/12/2025 06:30;02/12/2025 06:45;0;941;10;527;57.06;85.22;7;338
02/12/2025 06:45;02/12/2025 07:00;16;280;86;3;30.57;97.73;54;1
02/12/2025 07:00;02/12/2025 07:15;0;991;0;654;17.27;53.90;0;416
02/12/2025 07:15;02/12/2025 07:30;43;235;10;305;101.91;92.60;86;134
02/12/2025 07:30;02/12/2025 07:45;340;0;198;0;106.97;102.01;591;0
02/12/2025 07:45;02/12/2025 08:00;730;0;448;0;83.83;102.01;326;0
02/12/2025 08:00;02/12/2025 08:15;881;0;190;0;77.67;142.34;128;0
02/12/2025 08:15;02/12/2025 08:30;1182;0;617;0;96.03;102.01;472;0
02/12/2025 08:30;02/12/2025 08:45;1128;0;304;0;70.37;102.01;208;0
02/12/2025 08:45;02/12/2025 09:00;582;0;172;0;63.74;102.02;124;1
02/12/2025 09:00;02/12/2025 09:15;0;376;40;308;50.42;110.80;0;264
02/12/2025 09:15;02/12/2025 09:30;102;28;85;69;90.30;70.91;205;8
02/12/2025 09:30;02/12/2025 09:45;308;0;87;1;78.81;116.21;71;1
02/12/2025 09:45;02/12/2025 10:00;303;93;333;0;89.69;104.06;197;0
02/12/2025 10:00;02/12/2025 10:15;191;27;114;29;85.66;101.09;90;18
02/12/2025 10:15;02/12/2025 10:30;95;53;47;13;76.67;116.20;37;4
02/12/2025 10:30;02/12/2025 10:45;19;132;28;17;61.50;48.53;6;98
02/12/2025 10:45;02/12/2025 11:00;0;368;4;279;51.00;64.90;0;571
02/12/2025 11:00;02/12/2025 11:15;0;381;0;324;51.00;92.14;0;321
02/12/2025 11:15;02/12/2025 11:30;0;486;0;437;72.50;81.80;0;484
02/12/2025 11:30;02/12/2025 11:45;108;88;124;315;89.36;98.86;62;177
02/12/2025 11:45;02/12/2025 12:00;306;25;170;0;85.61;100.43;88;0
02/12/2025 12:00;02/12/2025 12:15;0;391;30;295;73.09;62.46;0;329
02/12/2025 12:15;02/12/2025 12:30;0;562;0;513;4.13;55.02;0;463
02/12/2025 12:30;02/12/2025 12:45;88;58;57;131;52.63;77.64;0;216
02/12/2025 12:45;02/12/2025 13:00;96;9;109;47;53.55;71.38;11;74
02/12/2025 13:00;02/12/2025 13:15;869;0;345;5;83.51;100.40;198;4
02/12/2025 13:15;02/12/2025 13:30;367;4;92;15;35.91;97.11;4;14
02/12/2025 13:30;02/12/2025 13:45;149;11;94;2;54.35;66.60;40;6
02/12/2025 13:45;02/12/2025 14:00;1;187;43;236;23.59;91.69;0;313
02/12/2025 14:00;02/12/2025 14:15;915;2;647;42;149.44;99.23;368;26
02/12/2025 14:15;02/12/2025 14:30;1071;0;921;0;147.72;100.41;544;0
02/12/2025 14:30;02/12/2025 14:45;877;0;729;0;142.36;100.41;566;0
02/12/2025 14:45;02/12/2025 15:00;929;0;684;0;123.71;100.41;541;0
02/12/2025 15:00;02/12/2025 15:15;1118;0;444;0;86.26;102.00;303;0
02/12/2025 15:15;02/12/2025 15:30;761;0;515;0;103.24;102.00;469;0
02/12/2025 15:30;02/12/2025 15:45;640;0;466;0;96.85;102.01;357;0
02/12/2025 15:45;02/12/2025 16:00;180;0;130;8;73.39;102.01;101;0
02/12/2025 16:00;02/12/2025 16:15;229;1;120;2;93.43;102.01;200;0
02/12/2025 16:15;02/12/2025 16:30;62;223;117;53;70.84;100.14;98;46
02/12/2025 16:30;02/12/2025 16:45;0;1507;4;729;51.00;53.50;0;671
02/12/2025 16:45;02/12/2025 17:00;0;839;0;722;51.00;54.99;0;779
02/12/2025 17:00;02/12/2025 17:15;0;529;0;662;4.78;78.47;0;614
02/12/2025 17:15;02/12/2025 17:30;0;320;3;146;74.97;80.04;14;94
02/12/2025 17:30;02/12/2025 17:45;0;302;27;15;56.80;62.95;47;2
02/12/2025 17:45;02/12/2025 18:00;1;193;46;37;65.42;64.97;105;0
02/12/2025 18:00;02/12/2025 18:15;8;183;30;89;51.11;84.55;13;140
02/12/2025 18:15;02/12/2025 18:30;118;27;41;66;100.17;116.21;346;0
02/12/2025 18:30;02/12/2025 18:45;102;15;21;199;111.99;116.21;599;0
02/12/2025 18:45;02/12/2025 19:00;296;2;123;28;115.74;116.21;820;0
02/12/2025 19:00;02/12/2025 19:15;29;90;333;34;73.71;105.33;458;4
02/12/2025 19:15;02/12/2025 19:30;0;495;35;271;51.13;114.30;0;198
02/12/2025 19:30;02/12/2025 19:45;0;576;3;324;51.00;114.03;1;170
02/12/2025 19:45;02/12/2025 20:00;0;764;0;171;51.01;106.94;0;114
02/12/2025 20:00;02/12/2025 20:15;496;18;433;221;111.31;93.68;429;76
02/12/2025 20:15;02/12/2025 20:30;239;9;138;91;93.36;116.21;437;0
02/12/2025 20:30;02/12/2025 20:45;553;0;451;0;120.08;116.21;682;0
02/12/2025 20:45;02/12/2025 21:00;2;461;88;62;71.97;112.05;190;5
02/12/2025 21:00;02/12/2025 21:15;0;525;15;84;67.21;66.32;79;21
02/12/2025 21:15;02/12/2025 21:30;206;39;302;11;83.60;99.64;489;0
02/12/2025 21:30;02/12/2025 21:45;0;537;7;186;51.59;87.04;0;115
02/12/2025 21:45;02/12/2025 22:00;0;1089;0;476;51.00;78.05;0;310
02/12/2025 22:00;02/12/2025 22:15;92;72;221;212;65.14;88.37;137;119
02/12/2025 22:15;02/12/2025 22:30;0;1116;0;582;20.00;-134.03;0;529
02/12/2025 22:30;02/12/2025 22:45;0;545;0;647;20.00;54.02;0;577
02/12/2025 22:45;02/12/2025 23:00;0;1183;0;875;20.00;-1.50;0;786
02/12/2025 23:00;02/12/2025 23:15;0;1199;0;1229;20.00;6.95;0;1039
02/12/2025 23:15;02/12/2025 23:30;181;187;88;322;75.45;71.89;83;187
02/12/2025 23:30;02/12/2025 23:45;608;0;332;0;93.73;100.41;393;0
02/12/2025 23:45;03/12/2025 00:00;10;653;37;410;47.92;39.47;37;292
03/12/2025 00:00;03/12/2025 00:15;123;181;102;445;40.48;62.34;27;326
03/12/2025 00:15;03/12/2025 00:30;264;2;25;9;46.10;109.00;102;0
03/12/2025 00:30;03/12/2025 00:45;360;0;394;0;83.01;97.00;381;0
03/12/2025 00:45;03/12/2025 01:00;25;60;119;2;36.12;75.07;29;211
