block_id,block_start,block_end,block_duration_h,capacity_price_EUR_per_MW_h,missing_capacity_price_flag,price_inconsistency_flag,number_of_timesteps,opportunity_cost_EUR_per_MW_h,activation_expected,capacity_profitable,activation_profitable,technically_feasible,bid_eligible,activation_steps,price_fail_steps,missing_price_steps,min_price_margin_EUR_per_MWh,peak_activation_MW,technical_capacity_MW,compliant_capacity_MW,bid_increment_MW,reserved_capacity_MW,capacity_revenue_EUR,charge_headroom_MW,storage_headroom_MW,activated_energy_MWh,activation_cost_EUR
2025-01-04_08:00_12:00,2025-01-04 08:00:00+01:00,2025-01-04 12:00:00+01:00,4.0,3.12,False,False,16,0.0,True,True,False,True,False,10,10,0,-116.30764705882353,242.048,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-04_12:00_16:00,2025-01-04 12:00:00+01:00,2025-01-04 16:00:00+01:00,4.0,3.59,False,False,16,0.0,True,True,False,True,False,9,9,2,-144.44764705882352,44.732,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-04_16:00_20:00,2025-01-04 16:00:00+01:00,2025-01-04 20:00:00+01:00,4.0,1.52,False,False,16,0.0,True,True,False,True,False,14,14,2,-139.07764705882354,8.64,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-04_20:00_00:00,2025-01-04 20:00:00+01:00,2025-01-05 00:00:00+01:00,4.0,3.15,False,False,16,0.0,True,True,False,True,False,14,12,1,-126.84764705882353,644.712,16.0,16.0,1.0,0.0,0.0,16.0,308.83506315789475,8.0,-421.4
2025-01-05_00:00_04:00,2025-01-05 00:00:00+01:00,2025-01-05 04:00:00+01:00,4.0,8.54,False,False,16,0.0,True,True,False,True,False,5,5,0,-88.40764705882353,9.504,16.0,16.0,1.0,0.0,0.0,16.0,314.6035601753018,0.0,0.0
2025-01-05_04:00_08:00,2025-01-05 04:00:00+01:00,2025-01-05 08:00:00+01:00,4.0,7.6,False,False,16,0.0,True,True,False,True,False,15,13,1,-80.28764705882355,918.344,16.0,16.0,1.0,0.0,0.0,16.0,315.4128252631579,8.0,-125.52000000000001
2025-01-05_08:00_12:00,2025-01-05 08:00:00+01:00,2025-01-05 12:00:00+01:00,4.0,3.19,False,False,16,0.0,True,True,False,True,False,13,13,0,-58.56764705882353,636.876,16.0,16.0,1.0,0.0,0.0,16.0,322.9858334905264,0.0,0.0
2025-01-05_12:00_16:00,2025-01-05 12:00:00+01:00,2025-01-05 16:00:00+01:00,4.0,4.24,False,False,16,0.0,True,True,False,True,False,11,11,0,-83.90764705882353,67.768,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-05_16:00_20:00,2025-01-05 16:00:00+01:00,2025-01-05 20:00:00+01:00,4.0,2.14,False,False,16,0.0,True,True,False,True,False,14,13,1,-48.377647058823534,95.884,16.0,16.0,1.0,0.0,0.0,16.0,332.66842105263163,1.64,-44.2472
2025-01-05_20:00_00:00,2025-01-05 20:00:00+01:00,2025-01-06 00:00:00+01:00,4.0,7.81,False,False,16,0.0,True,True,False,True,False,10,4,1,-45.14764705882353,122.016,16.0,16.0,1.0,0.0,0.0,16.0,254.68919635149203,24.0,-568.6
2025-01-06_00:00_04:00,2025-01-06 00:00:00+01:00,2025-01-06 04:00:00+01:00,4.0,37.0,False,False,16,0.0,True,True,False,True,False,14,10,1,-41.33764705882353,81.988,16.0,16.0,1.0,0.0,0.0,16.0,274.03524282275373,16.0,-397.91999999999996
2025-01-06_04:00_08:00,2025-01-06 04:00:00+01:00,2025-01-06 08:00:00+01:00,4.0,33.0,False,False,16,0.0,True,True,False,True,False,14,4,0,-41.44764705882354,485.952,16.0,16.0,1.0,0.0,0.0,16.0,252.7196132328581,37.145,-2197.75465
2025-01-06_08:00_12:00,2025-01-06 08:00:00+01:00,2025-01-06 12:00:00+01:00,4.0,8.34,False,False,16,0.0,True,True,False,True,False,16,4,0,-28.027647058823526,374.24,16.0,16.0,1.0,0.0,0.0,16.0,292.41465581941895,14.681000000000001,-385.07667
2025-01-06_12:00_16:00,2025-01-06 12:00:00+01:00,2025-01-06 16:00:00+01:00,4.0,12.24,False,False,16,0.0,True,True,False,True,False,15,4,0,-33.13764705882354,344.276,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-06_16:00_20:00,2025-01-06 16:00:00+01:00,2025-01-06 20:00:00+01:00,4.0,4.42,False,False,16,0.0,True,True,False,True,False,14,4,0,-29.89764705882353,241.852,16.0,16.0,1.0,0.0,0.0,16.0,320.41242947368426,8.0,-483.6
2025-01-06_20:00_00:00,2025-01-06 20:00:00+01:00,2025-01-07 00:00:00+01:00,4.0,7.45,False,False,16,0.0,True,True,False,True,False,16,2,0,-10.997647058823524,233.36,16.0,16.0,1.0,0.0,0.0,16.0,232.95720853006597,51.194,-2336.93358
2025-01-07_00:00_04:00,2025-01-07 00:00:00+01:00,2025-01-07 04:00:00+01:00,4.0,26.0,False,False,16,0.0,True,True,False,True,False,16,7,0,-25.067647058823532,179.6,14.559825533129123,14.0,1.0,0.0,0.0,16.0,198.72265472413872,36.0,-1468.2
2025-01-07_04:00_08:00,2025-01-07 04:00:00+01:00,2025-01-07 08:00:00+01:00,4.0,22.22,False,False,16,0.0,True,True,False,True,False,11,8,0,-55.90764705882352,69.28,14.559825533129123,14.0,1.0,0.0,0.0,16.0,189.61866891151982,10.283999999999999,-602.58144
2025-01-07_08:00_12:00,2025-01-07 08:00:00+01:00,2025-01-07 12:00:00+01:00,4.0,4.7,False,False,16,0.0,True,True,False,True,False,14,10,1,-49.14764705882353,241.032,14.559825533129123,14.0,1.0,0.0,0.0,16.0,317.01461533910407,8.0,-233.12
2025-01-07_12:00_16:00,2025-01-07 12:00:00+01:00,2025-01-07 16:00:00+01:00,4.0,6.3,False,False,16,0.0,True,True,False,True,False,12,10,0,-64.10764705882355,213.084,14.559825533129123,14.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-07_16:00_20:00,2025-01-07 16:00:00+01:00,2025-01-07 20:00:00+01:00,4.0,2.18,False,False,16,0.0,True,True,False,True,False,10,8,0,-54.35764705882354,211.74,14.559825533129123,14.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-07_20:00_00:00,2025-01-07 20:00:00+01:00,2025-01-08 00:00:00+01:00,4.0,6.18,False,False,16,0.0,True,True,False,True,False,12,7,0,-119.13764705882355,197.72,14.559825533129123,14.0,1.0,0.0,0.0,16.0,318.36713684210525,16.772,-644.35776
2025-01-08_00:00_04:00,2025-01-08 00:00:00+01:00,2025-01-08 04:00:00+01:00,4.0,30.45,False,False,16,0.0,True,True,False,True,False,13,7,0,-48.86764705882353,297.524,16.0,16.0,1.0,0.0,0.0,16.0,309.1435065473684,24.0,-791.8399999999999
2025-01-08_04:00_08:00,2025-01-08 04:00:00+01:00,2025-01-08 08:00:00+01:00,4.0,18.05,False,False,16,0.0,True,True,False,True,False,16,8,0,-61.83764705882353,326.924,16.0,16.0,1.0,0.0,0.0,16.0,261.5839287194297,32.0,-1846.4
2025-01-08_08:00_12:00,2025-01-08 08:00:00+01:00,2025-01-08 12:00:00+01:00,4.0,3.33,False,False,16,0.0,True,True,False,True,False,16,14,0,-71.22764705882355,386.624,16.0,16.0,1.0,0.0,0.0,16.0,335.01354631578954,8.0,-377.0
2025-01-08_12:00_16:00,2025-01-08 12:00:00+01:00,2025-01-08 16:00:00+01:00,4.0,4.08,False,False,16,0.0,True,True,False,True,False,9,8,0,-39.30764705882353,500.856,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-08_16:00_20:00,2025-01-08 16:00:00+01:00,2025-01-08 20:00:00+01:00,4.0,1.25,False,False,16,0.0,True,True,False,True,False,16,16,1,-204.72764705882355,120.124,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-08_20:00_00:00,2025-01-08 20:00:00+01:00,2025-01-09 00:00:00+01:00,4.0,3.81,False,False,16,0.0,True,True,False,True,False,15,15,1,-191.86764705882354,74.284,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-09_00:00_04:00,2025-01-09 00:00:00+01:00,2025-01-09 04:00:00+01:00,4.0,15.4,False,False,16,0.0,True,True,False,True,False,12,12,0,-125.73764705882354,228.984,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-09_04:00_08:00,2025-01-09 04:00:00+01:00,2025-01-09 08:00:00+01:00,4.0,10.83,False,False,16,0.0,True,True,False,True,False,5,5,0,-76.55764705882353,108.076,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-09_08:00_12:00,2025-01-09 08:00:00+01:00,2025-01-09 12:00:00+01:00,4.0,2.21,False,False,16,0.0,True,True,False,True,False,15,15,0,-122.12764705882353,568.844,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-09_12:00_16:00,2025-01-09 12:00:00+01:00,2025-01-09 16:00:00+01:00,4.0,2.79,False,False,16,0.0,True,True,False,True,False,7,7,1,-112.23764705882354,5.7,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-09_16:00_20:00,2025-01-09 16:00:00+01:00,2025-01-09 20:00:00+01:00,4.0,1.0,False,False,16,0.0,True,True,False,True,False,12,12,0,-145.12764705882353,254.936,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-09_20:00_00:00,2025-01-09 20:00:00+01:00,2025-01-10 00:00:00+01:00,4.0,3.47,False,False,16,0.0,True,True,False,True,False,15,15,0,-162.42764705882354,345.668,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-10_00:00_04:00,2025-01-10 00:00:00+01:00,2025-01-10 04:00:00+01:00,4.0,19.7,False,False,16,0.0,True,True,False,True,False,11,11,0,-495.5276470588235,46.976,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-10_04:00_08:00,2025-01-10 04:00:00+01:00,2025-01-10 08:00:00+01:00,4.0,12.05,False,False,16,0.0,True,True,False,True,False,7,7,1,-215.62764705882353,96.536,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-10_08:00_12:00,2025-01-10 08:00:00+01:00,2025-01-10 12:00:00+01:00,4.0,1.95,False,False,16,0.0,True,True,False,True,False,14,14,0,-153.32764705882354,312.568,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-10_12:00_16:00,2025-01-10 12:00:00+01:00,2025-01-10 16:00:00+01:00,4.0,2.43,False,False,16,0.0,True,True,False,True,False,14,14,1,-110.42764705882354,273.544,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-10_16:00_20:00,2025-01-10 16:00:00+01:00,2025-01-10 20:00:00+01:00,4.0,0.9,False,False,16,0.0,True,True,False,True,False,13,13,0,-103.93764705882353,86.028,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-10_20:00_00:00,2025-01-10 20:00:00+01:00,2025-01-11 00:00:00+01:00,4.0,2.84,False,False,16,0.0,True,True,False,True,False,16,16,0,-83.53764705882355,295.564,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-11_00:00_04:00,2025-01-11 00:00:00+01:00,2025-01-11 04:00:00+01:00,4.0,12.24,False,False,16,0.0,True,True,False,True,False,13,13,1,-144.71764705882353,255.648,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-11_04:00_08:00,2025-01-11 04:00:00+01:00,2025-01-11 08:00:00+01:00,4.0,8.95,False,False,16,0.0,True,True,False,True,False,16,15,0,-154.40764705882353,575.748,16.0,16.0,1.0,0.0,0.0,16.0,324.9578947368421,4.0,-84.56
2025-01-11_08:00_12:00,2025-01-11 08:00:00+01:00,2025-01-11 12:00:00+01:00,4.0,2.69,False,False,16,0.0,True,True,False,True,False,14,14,0,-93.53764705882355,351.516,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-11_12:00_16:00,2025-01-11 12:00:00+01:00,2025-01-11 16:00:00+01:00,4.0,3.03,False,False,16,0.0,True,True,False,True,False,15,15,1,-101.74764705882353,480.136,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-11_16:00_20:00,2025-01-11 16:00:00+01:00,2025-01-11 20:00:00+01:00,4.0,0.98,False,False,16,0.0,True,True,False,True,False,16,15,0,-90.86764705882354,512.2,16.0,16.0,1.0,0.0,0.0,16.0,323.50736842105266,4.0,-41.2
2025-01-11_20:00_00:00,2025-01-11 20:00:00+01:00,2025-01-12 00:00:00+01:00,4.0,2.92,False,False,16,0.0,True,True,False,True,False,16,16,1,-149.73764705882354,400.272,16.0,16.0,1.0,0.0,0.0,16.0,331.5351289901769,0.0,0.0
2025-01-12_00:00_04:00,2025-01-12 00:00:00+01:00,2025-01-12 04:00:00+01:00,4.0,9.62,False,False,16,0.0,True,True,False,True,False,14,12,0,-75.76764705882354,644.036,16.0,16.0,1.0,0.0,0.0,16.0,308.27955157894735,8.0,-325.52
2025-01-12_04:00_08:00,2025-01-12 04:00:00+01:00,2025-01-12 08:00:00+01:00,4.0,7.59,False,False,16,0.0,True,True,False,True,False,13,13,0,-429.29764705882354,334.592,16.0,16.0,1.0,0.0,0.0,16.0,320.4240599588778,0.0,0.0
2025-01-12_08:00_12:00,2025-01-12 08:00:00+01:00,2025-01-12 12:00:00+01:00,4.0,2.5,False,False,16,0.0,True,True,False,True,False,14,13,0,-510.6476470588235,946.688,16.0,16.0,1.0,0.0,0.0,16.0,328.3936842105263,4.0,-264.04
2025-01-12_12:00_16:00,2025-01-12 12:00:00+01:00,2025-01-12 16:00:00+01:00,4.0,2.53,False,False,16,0.0,True,True,False,True,False,13,13,0,-554.6176470588235,683.844,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-12_16:00_20:00,2025-01-12 16:00:00+01:00,2025-01-12 20:00:00+01:00,4.0,0.95,False,False,16,0.0,True,True,False,True,False,10,10,0,-294.1476470588235,273.996,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-12_20:00_00:00,2025-01-12 20:00:00+01:00,2025-01-13 00:00:00+01:00,4.0,2.4,False,False,16,0.0,True,True,False,True,False,7,7,0,-93.90764705882353,33.064,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-13_00:00_04:00,2025-01-13 00:00:00+01:00,2025-01-13 04:00:00+01:00,4.0,9.23,False,False,16,0.0,True,True,False,True,False,8,8,2,-96.55764705882353,6.26,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-13_04:00_08:00,2025-01-13 04:00:00+01:00,2025-01-13 08:00:00+01:00,4.0,6.26,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-13_08:00_12:00,2025-01-13 08:00:00+01:00,2025-01-13 12:00:00+01:00,4.0,1.85,False,False,16,0.0,True,True,False,True,False,15,15,0,-96.81764705882352,631.448,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-13_12:00_16:00,2025-01-13 12:00:00+01:00,2025-01-13 16:00:00+01:00,4.0,2.08,False,False,16,0.0,True,True,False,True,False,12,10,0,-147.09764705882353,717.148,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-13_16:00_20:00,2025-01-13 16:00:00+01:00,2025-01-13 20:00:00+01:00,4.0,0.84,False,False,16,0.0,True,True,False,True,False,6,6,0,-371.2676470588235,4.916,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-13_20:00_00:00,2025-01-13 20:00:00+01:00,2025-01-14 00:00:00+01:00,4.0,2.21,False,False,16,0.0,True,True,False,True,False,11,11,0,-190.70764705882354,243.656,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-14_00:00_04:00,2025-01-14 00:00:00+01:00,2025-01-14 04:00:00+01:00,4.0,9.03,False,False,16,0.0,True,True,False,True,False,5,5,0,-88.54764705882354,105.356,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-14_04:00_08:00,2025-01-14 04:00:00+01:00,2025-01-14 08:00:00+01:00,4.0,7.24,False,False,16,0.0,True,True,False,True,False,7,7,1,-686.3276470588236,29.912,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-14_08:00_12:00,2025-01-14 08:00:00+01:00,2025-01-14 12:00:00+01:00,4.0,2.72,False,False,16,0.0,True,True,False,True,False,5,5,0,-105.33764705882353,119.684,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-14_12:00_16:00,2025-01-14 12:00:00+01:00,2025-01-14 16:00:00+01:00,4.0,1.94,False,False,16,0.0,True,True,False,True,False,10,10,0,-177.58764705882353,236.948,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-14_16:00_20:00,2025-01-14 16:00:00+01:00,2025-01-14 20:00:00+01:00,4.0,0.71,False,False,16,0.0,True,True,False,True,False,14,14,0,-114.02764705882353,146.192,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-14_20:00_00:00,2025-01-14 20:00:00+01:00,2025-01-15 00:00:00+01:00,4.0,1.97,False,False,16,0.0,True,True,False,True,False,14,14,1,-131.35764705882355,176.336,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-15_00:00_04:00,2025-01-15 00:00:00+01:00,2025-01-15 04:00:00+01:00,4.0,7.87,False,False,16,0.0,True,True,False,True,False,10,10,0,-508.73764705882354,27.784,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-15_04:00_08:00,2025-01-15 04:00:00+01:00,2025-01-15 08:00:00+01:00,4.0,8.7,False,False,16,0.0,True,True,False,True,False,10,10,0,-305.3176470588235,9.436,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-15_08:00_12:00,2025-01-15 08:00:00+01:00,2025-01-15 12:00:00+01:00,4.0,1.71,False,False,16,0.0,True,True,False,True,False,12,12,0,-226.52764705882356,45.676,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-15_12:00_16:00,2025-01-15 12:00:00+01:00,2025-01-15 16:00:00+01:00,4.0,1.65,False,False,16,0.0,True,True,False,True,False,4,4,0,-290.2576470588235,0.252,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-15_16:00_20:00,2025-01-15 16:00:00+01:00,2025-01-15 20:00:00+01:00,4.0,0.52,False,False,16,0.0,True,True,False,True,False,9,9,0,-237.22764705882355,34.36,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-15_20:00_00:00,2025-01-15 20:00:00+01:00,2025-01-16 00:00:00+01:00,4.0,1.82,False,False,16,0.0,True,True,False,True,False,14,14,0,-116.40764705882353,120.932,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-16_00:00_04:00,2025-01-16 00:00:00+01:00,2025-01-16 04:00:00+01:00,4.0,6.46,False,False,16,0.0,True,True,False,True,False,13,13,0,-282.98764705882354,31.484,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-16_04:00_08:00,2025-01-16 04:00:00+01:00,2025-01-16 08:00:00+01:00,4.0,5.52,False,False,16,0.0,True,True,False,True,False,9,9,0,-248.49764705882353,166.804,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-16_08:00_12:00,2025-01-16 08:00:00+01:00,2025-01-16 12:00:00+01:00,4.0,1.47,False,False,16,0.0,True,True,False,True,False,12,12,1,-686.1476470588235,49.752,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-16_12:00_16:00,2025-01-16 12:00:00+01:00,2025-01-16 16:00:00+01:00,4.0,1.48,False,False,16,0.0,True,True,False,True,False,9,9,1,-502.6276470588235,1.968,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-16_16:00_20:00,2025-01-16 16:00:00+01:00,2025-01-16 20:00:00+01:00,4.0,0.49,False,False,16,0.0,True,True,False,True,False,13,13,0,-218.54764705882354,42.324,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-16_20:00_00:00,2025-01-16 20:00:00+01:00,2025-01-17 00:00:00+01:00,4.0,2.5,False,False,16,0.0,True,True,False,True,False,12,12,1,-344.4576470588235,88.148,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-17_00:00_04:00,2025-01-17 00:00:00+01:00,2025-01-17 04:00:00+01:00,4.0,5.47,False,False,16,0.0,True,True,False,True,False,5,5,0,-101.50764705882355,1.384,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-17_04:00_08:00,2025-01-17 04:00:00+01:00,2025-01-17 08:00:00+01:00,4.0,4.88,False,False,16,0.0,True,True,False,True,False,2,2,0,-98.11764705882354,33.136,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-17_08:00_12:00,2025-01-17 08:00:00+01:00,2025-01-17 12:00:00+01:00,4.0,1.25,False,False,16,0.0,True,True,False,True,False,4,4,1,-153.17764705882354,12.492,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-17_12:00_16:00,2025-01-17 12:00:00+01:00,2025-01-17 16:00:00+01:00,4.0,1.29,False,False,16,0.0,True,True,False,True,False,2,2,0,-176.19764705882352,0.036,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-17_16:00_20:00,2025-01-17 16:00:00+01:00,2025-01-17 20:00:00+01:00,4.0,0.42,False,False,16,0.0,True,True,False,True,False,4,4,0,-184.42764705882354,2.328,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-17_20:00_00:00,2025-01-17 20:00:00+01:00,2025-01-18 00:00:00+01:00,4.0,1.64,False,False,16,0.0,True,True,False,True,False,8,8,0,-144.59764705882353,25.604,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-18_00:00_04:00,2025-01-18 00:00:00+01:00,2025-01-18 04:00:00+01:00,4.0,4.79,False,False,16,0.0,True,True,False,True,False,6,6,0,-345.93764705882353,5.904,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-18_04:00_08:00,2025-01-18 04:00:00+01:00,2025-01-18 08:00:00+01:00,4.0,4.28,False,False,16,0.0,True,True,False,True,False,1,1,0,-101.27764705882353,0.632,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-18_08:00_12:00,2025-01-18 08:00:00+01:00,2025-01-18 12:00:00+01:00,4.0,1.91,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-18_12:00_16:00,2025-01-18 12:00:00+01:00,2025-01-18 16:00:00+01:00,4.0,1.68,False,False,16,0.0,True,True,False,True,False,6,6,0,-183.84764705882353,0.82,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-18_16:00_20:00,2025-01-18 16:00:00+01:00,2025-01-18 20:00:00+01:00,4.0,1.0,False,False,16,0.0,True,True,False,True,False,4,4,0,-162.27764705882353,4.328,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-18_20:00_00:00,2025-01-18 20:00:00+01:00,2025-01-19 00:00:00+01:00,4.0,1.65,False,False,16,0.0,True,True,False,True,False,1,1,0,-133.98764705882354,0.016,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-19_00:00_04:00,2025-01-19 00:00:00+01:00,2025-01-19 04:00:00+01:00,4.0,4.11,False,False,16,0.0,True,True,False,True,False,7,7,0,-141.25764705882352,3.316,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-19_04:00_08:00,2025-01-19 04:00:00+01:00,2025-01-19 08:00:00+01:00,4.0,3.7,False,False,16,0.0,True,True,False,True,False,2,2,0,-117.74764705882353,0.164,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-19_08:00_12:00,2025-01-19 08:00:00+01:00,2025-01-19 12:00:00+01:00,4.0,1.82,False,False,16,0.0,True,True,False,True,False,11,11,1,-97.74764705882353,213.564,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-19_12:00_16:00,2025-01-19 12:00:00+01:00,2025-01-19 16:00:00+01:00,4.0,4.34,False,False,16,0.0,True,True,False,True,False,9,9,0,-124.27764705882353,150.808,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-19_16:00_20:00,2025-01-19 16:00:00+01:00,2025-01-19 20:00:00+01:00,4.0,1.02,False,False,16,0.0,True,True,False,True,False,6,6,1,-76.04764705882354,13.724,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-19_20:00_00:00,2025-01-19 20:00:00+01:00,2025-01-20 00:00:00+01:00,4.0,1.37,False,False,16,0.0,True,True,False,True,False,10,10,3,-111.66764705882355,6.188,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-20_00:00_04:00,2025-01-20 00:00:00+01:00,2025-01-20 04:00:00+01:00,4.0,4.53,False,False,16,0.0,True,True,False,True,False,3,3,0,-105.76764705882354,0.052,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-20_04:00_08:00,2025-01-20 04:00:00+01:00,2025-01-20 08:00:00+01:00,4.0,4.0,False,False,16,0.0,True,True,False,True,False,4,4,0,-108.17764705882354,88.512,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-20_08:00_12:00,2025-01-20 08:00:00+01:00,2025-01-20 12:00:00+01:00,4.0,1.4,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-20_12:00_16:00,2025-01-20 12:00:00+01:00,2025-01-20 16:00:00+01:00,4.0,2.17,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-20_16:00_20:00,2025-01-20 16:00:00+01:00,2025-01-20 20:00:00+01:00,4.0,0.75,False,False,16,0.0,True,True,False,True,False,5,5,1,-130.21764705882353,22.644,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-01-20_20:00_00:00,2025-01-20 20:00:00+01:00,2025-01-21 00:00:00+01:00,4.0,1.26,False,False,16,0.0,True,True,False,True,False,11,11,1,-147.40764705882353,19.632,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
